"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.039452,0.17013,-0.04845,0
-0.038565,0.17218,-0.048675,0
-0.041575,0.17424,-0.0489,0
-0.046553,0.17631,-0.049126,0
-0.052755,0.1784,-0.049354,0
-0.059484,0.18049,-0.049577,0
-0.061027,0.18259,-0.04979,0
-0.059966,0.1847,-0.050004,0
-0.062701,0.18682,-0.050219,0
-0.067504,0.18895,-0.050434,0
-0.073249,0.19109,-0.050651,0
-0.080487,0.19323,-0.050865,0
-0.082745,0.19539,-0.051067,0
-0.081252,0.19756,-0.05127,0
-0.083638,0.19973,-0.051474,0
-0.088366,0.20192,-0.051678,0
-0.093734,0.20411,-0.051884,0
-0.10185,0.20632,-0.05209,0
-0.10524,0.20853,-0.05228,0
-0.10298,0.21075,-0.052471,0
-0.10451,0.21299,-0.052662,0
-0.10866,0.21523,-0.052854,0
-0.11372,0.21748,-0.053046,0
-0.12076,0.21974,-0.05324,0
-0.12566,0.222,-0.053423,0
-0.12525,0.22428,-0.053601,0
-0.12553,0.22657,-0.053779,0
-0.12888,0.22886,-0.053958,0
-0.13384,0.23116,-0.054138,0
-0.13995,0.23348,-0.054318,0
-0.14695,0.2358,-0.054495,0
-0.14881,0.23813,-0.054659,0
-0.14752,0.24047,-0.054824,0
-0.14997,0.24281,-0.054989,0
-0.15471,0.24517,-0.055155,0
-0.16031,0.24753,-0.055321,0
-0.16833,0.2499,-0.055488,0
-0.1729,0.25228,-0.055641,0
-0.17166,0.25467,-0.05579,0
-0.17248,0.25707,-0.05594,0
-0.17634,0.25948,-0.05609,0
-0.18186,0.26189,-0.05624,0
-0.18865,0.26431,-0.056391,0
-0.19654,0.26674,-0.056538,0
-0.19852,0.26918,-0.056669,0
-0.19662,0.27163,-0.056801,0
-0.19894,0.27408,-0.056933,0
-0.2039,0.27654,-0.057066,0
-0.21003,0.27901,-0.057199,0
-0.21851,0.28149,-0.057332,0
-0.22452,0.28397,-0.057453,0
-0.22395,0.28647,-0.057565,0
-0.22384,0.28897,-0.057677,0
-0.22755,0.29147,-0.05779,0
-0.23378,0.29399,-0.057903,0
-0.24107,0.29651,-0.058016,0
-0.25217,0.29904,-0.05813,0
-0.25631,0.30158,-0.058218,0
-0.25187,0.30412,-0.058304,0
-0.25253,0.30667,-0.058391,0
-0.2571,0.30923,-0.058479,0
-0.26382,0.31179,-0.058566,0
-0.27234,0.31436,-0.058654,0
