"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.22309,0.087937,-0.036549,0
0.22082,0.089547,-0.036843,0
0.21981,0.091166,-0.037138,0
0.21408,0.092795,-0.037436,0
0.20614,0.094432,-0.037735,0
0.19783,0.09608,-0.03803,0
0.19491,0.097739,-0.038317,0
0.19389,0.099408,-0.038605,0
0.1882,0.10109,-0.038895,0
0.18084,0.10277,-0.039186,0
0.17125,0.10447,-0.039477,0
0.1675,0.10618,-0.039754,0
0.16836,0.1079,-0.040033,0
0.16376,0.10962,-0.040313,0
0.15736,0.11136,-0.040595,0
0.14825,0.11311,-0.040879,0
0.14296,0.11487,-0.04115,0
0.14352,0.11663,-0.041419,0
0.14093,0.11841,-0.04169,0
0.13542,0.1202,-0.041962,0
0.12837,0.12199,-0.042236,0
0.12102,0.1238,-0.042506,0
0.11874,0.12562,-0.042767,0
0.11837,0.12745,-0.043029,0
0.1138,0.12928,-0.043293,0
0.10779,0.13113,-0.043558,0
0.099304,0.13298,-0.043824,0
0.094144,0.13485,-0.044079,0
0.094614,0.13673,-0.044331,0
0.092725,0.13861,-0.044584,0
0.087658,0.14051,-0.044839,0
0.081705,0.14241,-0.045095,0
0.07319,0.14433,-0.045351,0
0.069887,0.14626,-0.045593,0
0.07155,0.14819,-0.045836,0
0.068589,0.15014,-0.04608,0
0.063448,0.15209,-0.046325,0
0.057324,0.15406,-0.046572,0
0.05022,0.15603,-0.046816,0
0.047882,0.15802,-0.047049,0
0.04831,0.16001,-0.047284,0
0.044864,0.16201,-0.047519,0
0.039586,0.16403,-0.047756,0
0.033104,0.16605,-0.047994,0
0.026265,0.16808,-0.048227,0
0.024529,0.17013,-0.04845,0
0.025016,0.17218,-0.048675,0
0.021724,0.17424,-0.0489,0
0.01664,0.17631,-0.049126,0
0.010427,0.1784,-0.049354,0
0.0036614,0.18049,-0.049577,0
0.0018813,0.18259,-0.04979,0
0.0025537,0.1847,-0.050004,0
-0.00046579,0.18682,-0.050219,0
-0.0053836,0.18895,-0.050434,0
-0.011148,0.19109,-0.050651,0
-0.018399,0.19323,-0.050865,0
-0.02085,0.19539,-0.051067,0
-0.019732,0.19756,-0.05127,0
-0.022413,0.19973,-0.051474,0
-0.027264,0.20192,-0.051678,0
-0.032648,0.20411,-0.051884,0
-0.040736,0.20632,-0.05209,0
-0.044266,0.20853,-0.05228,0
-0.042375,0.21075,-0.052471,0
-0.044245,0.21299,-0.052662,0
-0.048548,0.21523,-0.052854,0
-0.053657,0.21748,-0.053046,0
-0.060687,0.21974,-0.05324,0
-0.065674,0.222,-0.053423,0
-0.065545,0.22428,-0.053601,0
-0.066157,0.22657,-0.053779,0
-0.069708,0.22886,-0.053958,0
-0.074738,0.23116,-0.054138,0
-0.080846,0.23348,-0.054318,0
-0.087852,0.2358,-0.054495,0
-0.08989,0.23813,-0.054659,0
-0.088925,0.24047,-0.054824,0
-0.091629,0.24281,-0.054989,0
-0.096474,0.24517,-0.055155,0
-0.10207,0.24753,-0.055321,0
-0.11004,0.2499,-0.055488,0
-0.11468,0.25228,-0.055641,0
-0.11371,0.25467,-0.05579,0
-0.11484,0.25707,-0.05594,0
-0.11886,0.25948,-0.05609,0
-0.1244,0.26189,-0.05624,0
-0.13114,0.26431,-0.056391,0
-0.13899,0.26674,-0.056538,0
-0.14111,0.26918,-0.056669,0
-0.13952,0.27163,-0.056801,0
-0.1421,0.27408,-0.056933,0
-0.14715,0.27654,-0.057066,0
-0.15324,0.27901,-0.057199,0
-0.16162,0.28149,-0.057332,0
-0.16762,0.28397,-0.057453,0
-0.16726,0.28647,-0.057565,0
-0.16746,0.28897,-0.057677,0
-0.17133,0.29147,-0.05779,0
-0.17755,0.29399,-0.057903,0
-0.18471,0.29651,-0.058016,0
-0.19565,0.29904,-0.05813,0
-0.19981,0.30158,-0.058218,0
-0.1957,0.30412,-0.058304,0
-0.19672,0.30667,-0.058391,0
-0.20142,0.30923,-0.058479,0
-0.20807,0.31179,-0.058566,0
-0.21643,0.31436,-0.058654,0
-0.22646,0.31694,-0.058735,0
-0.22773,0.31952,-0.058792,0
-0.22289,0.32211,-0.058848,0
-0.22409,0.32471,-0.058905,0
-0.22898,0.32732,-0.058962,0
-0.23569,0.32992,-0.059019,0
-0.24506,0.33254,-0.059076,0
-0.25313,0.33516,-0.059119,0
-0.2514,0.33779,-0.059141,0
-0.24688,0.34042,-0.059164,0
-0.2483,0.34306,-0.059187,0
-0.25342,0.34571,-0.05921,0
-0.26031,0.34836,-0.059233,0
-0.27094,0.35102,-0.059256,0
-0.27711,0.35368,-0.059255,0
-0.2715,0.35635,-0.059238,0
-0.26599,0.35902,-0.05922,0
-0.26666,0.3617,-0.059203,0
-0.27098,0.36438,-0.059186,0
-0.27692,0.36707,-0.059168,0
-0.28729,0.36976,-0.059151,0
-0.29085,0.37246,-0.059102,0
-0.28216,0.37516,-0.059042,0
-0.27631,0.37786,-0.058982,0
-0.27631,0.38057,-0.058922,0
-0.27966,0.38329,-0.058862,0
-0.28446,0.38601,-0.058802,0
-0.29409,0.38873,-0.058742,0
-0.29533,0.39146,-0.058645,0
-0.28427,0.39419,-0.058542,0
-0.27811,0.39692,-0.058438,0
-0.27734,0.39966,-0.058334,0
-0.2796,0.4024,-0.05823,0
-0.28309,0.40515,-0.058126,0
-0.29164,0.40789,-0.058022,0
-0.29077,0.41064,-0.057877,0
-0.27775,0.4134,-0.057729,0
-0.27098,0.41615,-0.05758,0
-0.2691,0.41891,-0.057431,0
-0.26983,0.42167,-0.057282,0
-0.27156,0.42444,-0.057133,0
-0.27817,0.42721,-0.056984,0
-0.27557,0.42998,-0.056794,0
-0.26193,0.43275,-0.056602,0
-0.25496,0.43552,-0.056411,0
-0.25215,0.4383,-0.056219,0
-0.25149,0.44107,-0.056026,0
-0.25163,0.44385,-0.055834,0
-0.25624,0.44663,-0.055642,0
-0.25252,0.44942,-0.055411,0
-0.23924,0.4522,-0.05518,0
-0.23239,0.45498,-0.054948,0
-0.22896,0.45777,-0.054717,0
-0.22732,0.46056,-0.054485,0
-0.22627,0.46334,-0.054253,0
-0.22937,0.46613,-0.054022,0
-0.22474,0.46892,-0.053753,0
-0.21148,0.47171,-0.053484,0
-0.20431,0.4745,-0.053215,0
-0.19995,0.47729,-0.052945,0
-0.19694,0.48008,-0.052676,0
-0.19442,0.48288,-0.052407,0
-0.19516,0.48567,-0.052137,0
-0.19022,0.48846,-0.051838,0
-0.17899,0.49125,-0.051539,0
-0.17254,0.49404,-0.051241,0
-0.16814,0.49683,-0.050942,0
-0.16485,0.49962,-0.050643,0
-0.16191,0.50241,-0.050344,0
-0.1618,0.5052,-0.050045,0
-0.15668,0.50798,-0.049719,0
-0.14607,0.51077,-0.049392,0
-0.13967,0.51356,-0.049066,0
-0.13489,0.51634,-0.04874,0
-0.13093,0.51912,-0.048414,0
-0.12724,0.52191,-0.048089,0
-0.12571,0.52469,-0.047763,0
-0.12061,0.52747,-0.047416,0
-0.11163,0.53024,-0.04707,0
