"Time_Iter","Inner_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        644,          49,             12.88,      -8.171563493,      -6.249275218,      -6.272777938,      -2.712333296,     0.03044463328,       2.604245408,      -1.260033047,                 0,                 0,                 0,      0.3162128281,       2.604245408,      -1.260033047,                 0,     -0.4838380606,       2.348966189,     -0.5965401381,      -2.339272788,      -2.781852584,     -0.5583092723,      0.0302346703,        2.58646155,    0.004665066078,                 0,                 0,                 0,   -0.001284297517,        2.58646155,    0.004665066078,                 0,    0.004767203627,       2.368831407,   0.0001319673642,   8.690849685e-06
        645,          49,              12.9,      -8.235106261,      -6.057801638,      -6.052553645,      -2.791361276,     0.03044463328,       2.647822626,      -1.717857983,                 0,                 0,                 0,      0.4302168311,       2.647822626,      -1.717857983,                 0,     -0.6487813671,        2.38670072,     -0.6528087257,      -2.147743071,      -2.561615921,     -0.6275472166,      0.0302361084,       2.586583463,    0.004660644349,                 0,                 0,                 0,   -0.001283220979,       2.586583463,    0.004660644349,                 0,    0.004765944692,       2.368942953,   0.0001300632446,   8.472058054e-06
        646,          49,             12.92,      -8.351485953,      -5.945375623,      -5.915758217,      -2.939676895,     0.03044463328,       2.674157989,      -1.918149827,                 0,                 0,                 0,      0.4797085226,       2.674157989,      -1.918149827,                 0,     -0.7172911379,        2.40986164,     -0.7559191007,      -2.035188172,      -2.424800285,     -0.7584265149,     0.03023752694,       2.586703703,    0.004655206696,                 0,                 0,                 0,   -0.001281895722,       2.586703703,    0.004655206696,                 0,    0.004764301873,       2.369054009,   0.0001282064375,   7.950978267e-06
        647,          49,             12.94,       -8.47110998,      -5.906125257,      -5.854226909,      -3.098768095,     0.03044463328,       2.667714284,       -1.82874381,                 0,                 0,                 0,      0.4567296472,       2.667714284,       -1.82874381,                 0,     -0.6855096219,       2.412333198,     -0.8637324943,      -1.995798955,      -2.363250937,     -0.9021726969,      0.0302389263,       2.586822287,    0.004650016653,                 0,                 0,                 0,   -0.001280637744,       2.586822287,    0.004650016653,                 0,    0.004762755086,        2.36916459,   0.0001263925282,   7.134640668e-06
        648,          49,             12.96,      -8.430692408,      -5.920382284,      -5.850989379,      -3.006683963,     0.03044463328,       2.633785934,      -1.461389569,                 0,                 0,                 0,      0.3642940077,       2.633785934,      -1.461389569,                 0,      -0.554862698,       2.389251115,     -0.8205348197,      -2.010000145,      -2.360007884,     -0.8069658726,     0.03024030689,       2.586939232,    0.004646205052,                 0,                 0,                 0,   -0.001279729468,       2.586939232,    0.004646205052,                 0,    0.004761733498,       2.369274703,    0.000124617392,   6.074021241e-06
        649,          49,             12.98,       -8.29852905,      -5.991697581,      -5.910116738,      -2.837185054,     0.03044463328,       2.592831385,     -0.8747421268,                 0,                 0,                 0,      0.2171822399,       2.592831385,     -0.8747421268,                 0,     -0.3373694609,       2.389255131,     -0.6965352354,       -2.08138011,      -2.419142675,     -0.6488518822,     0.03024166906,       2.587054557,     0.00464461513,                 0,                 0,                 0,   -0.001279381079,       2.587054557,     0.00464461513,                 0,    0.004761557296,       2.369384348,   0.0001228778166,   4.853597118e-06
        650,          49,                13,      -8.203975432,      -6.140165032,      -6.049329598,      -2.734718978,     0.03044463328,       2.564105933,     -0.1547750962,                 0,                 0,                 0,      0.0369530355,       2.564105933,     -0.1547750962,                 0,    -0.06036220822,       2.378874526,     -0.6155081253,      -2.229976585,      -2.558369354,     -0.5642301818,      0.0302430132,       2.587168293,     0.00464569973,                 0,                 0,                 0,   -0.001279704942,       2.587168293,     0.00464569973,                 0,    0.004762398715,       2.369493517,   0.0001211715999,   3.793798679e-06
        651,          49,             13.02,      -8.162570742,      -6.339121251,      -6.267345568,      -2.695183158,     0.03044463328,        2.56119357,      0.5883590756,                 0,                 0,                 0,     -0.1488295883,        2.56119357,      0.5883590756,                 0,      0.2297206593,       2.397148497,      -0.584800612,      -2.429043383,      -2.776397795,     -0.5381926669,     0.03024433964,       2.587280475,    0.004649481909,                 0,                 0,                 0,   -0.001280705884,       2.587280475,    0.004649481909,                 0,    0.004764266631,       2.369602202,   0.0001194972696,   3.323590645e-06
        652,          49,             13.04,      -8.171858399,      -6.272166412,      -6.287881013,      -2.711949513,     0.03044463328,       2.582688109,       1.242741456,                 0,                 0,                 0,     -0.3121885265,       2.582688109,       1.242741456,                 0,      0.4811813906,        2.40596952,     -0.5965354476,      -2.362136483,      -2.796936345,     -0.5575805896,     0.03024564875,       2.587391146,     0.00465558038,                 0,                 0,                 0,     -0.0012822877,       2.587391146,     0.00465558038,                 0,    0.004767015788,       2.369710388,    0.000117853752,    3.46048255e-06
        653,          49,             13.06,      -8.232945431,      -6.072691946,      -6.063793561,      -2.788024576,     0.03044463328,        2.61006111,       1.711361236,                 0,                 0,                 0,     -0.4289068924,        2.61006111,       1.711361236,                 0,      0.6556786083,       2.428052759,     -0.6506573677,      -2.162617408,      -2.572840898,     -0.6242838894,     0.03024694086,       2.587500346,    0.004663291814,                 0,                 0,                 0,   -0.001284273847,       2.587500346,    0.004663291814,                 0,    0.004770378094,       2.369818061,   0.0001162402645,   4.132396582e-06
        654,          49,             13.08,      -8.346059884,      -5.949934269,       -5.92088496,      -2.931762635,     0.03044463328,       2.627703107,       1.924446529,                 0,                 0,                 0,     -0.4816071542,       2.627703107,       1.924446529,                 0,      0.7323683273,       2.445368198,     -0.7509853801,      -2.039746429,       -2.42991984,     -0.7512262992,      0.0302482163,       2.587608115,    0.004671714342,                 0,                 0,                 0,   -0.001286438408,       2.587608115,    0.004671714342,                 0,    0.004774009917,       2.369925202,   0.0001146564874,    4.75501605e-06
        655,          49,              13.1,      -8.465606383,      -5.904749188,      -5.855322653,      -3.091622659,     0.03044463328,       2.625042199,       1.850126233,                 0,                 0,                 0,       -0.46240021,       2.625042199,       1.850126233,                 0,      0.7047986635,         2.4145183,     -0.8590529551,      -1.994434224,      -2.364350435,     -0.8960755764,     0.03024947538,       2.587714491,    0.004679891721,                 0,                 0,                 0,   -0.001288542186,       2.587714491,    0.004679891721,                 0,    0.004777547161,       2.370031797,   0.0001131028412,   5.130581055e-06
