"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.089395,0.48995,-0.019598,0
0.089996,0.48744,-0.019497,0
0.089869,0.48492,-0.019397,0
0.089376,0.48241,-0.019296,0
0.089351,0.4799,-0.019196,0
0.089043,0.47739,-0.019095,0
0.089875,0.47487,-0.018995,0
0.090496,0.47236,-0.018894,0
0.089542,0.46985,-0.018794,0
0.088945,0.46734,-0.018693,0
0.089104,0.46482,-0.018593,0
0.089812,0.46231,-0.018492,0
0.090068,0.4598,-0.018392,0
0.089553,0.45729,-0.018291,0
0.089199,0.45477,-0.018191,0
0.089746,0.45226,-0.01809,0
0.089257,0.44975,-0.01799,0
0.08971,0.44724,-0.017889,0
0.088441,0.44472,-0.017789,0
0.090264,0.44221,-0.017688,0
0.089691,0.4397,-0.017588,0
0.089076,0.43719,-0.017487,0
0.088826,0.43467,-0.017387,0
0.088576,0.43216,-0.017286,0
0.089783,0.42965,-0.017186,0
0.089288,0.42714,-0.017085,0
0.089545,0.42462,-0.016985,0
0.089323,0.42211,-0.016884,0
0.088986,0.4196,-0.016784,0
0.088684,0.41709,-0.016683,0
0.088546,0.41457,-0.016583,0
0.089581,0.41206,-0.016482,0
0.089737,0.40955,-0.016382,0
0.089821,0.40704,-0.016281,0
0.089457,0.40452,-0.016181,0
0.088833,0.40201,-0.01608,0
0.088373,0.3995,-0.01598,0
0.088559,0.39698,-0.015879,0
0.089432,0.39447,-0.015779,0
0.089683,0.39196,-0.015678,0
0.089539,0.38945,-0.015578,0
0.089502,0.38693,-0.015477,0
0.089184,0.38442,-0.015377,0
0.089405,0.38191,-0.015276,0
0.089425,0.3794,-0.015176,0
0.089301,0.37688,-0.015075,0
0.089018,0.37437,-0.014975,0
0.089248,0.37186,-0.014874,0
0.089491,0.36935,-0.014774,0
0.090096,0.36683,-0.014673,0
0.090311,0.36432,-0.014573,0
0.089859,0.36181,-0.014472,0
0.089339,0.3593,-0.014372,0
0.088749,0.35678,-0.014271,0
0.089254,0.35427,-0.014171,0
0.08957,0.35176,-0.01407,0
0.089863,0.34925,-0.01397,0
0.090435,0.34673,-0.013869,0
0.089891,0.34422,-0.013769,0
0.090096,0.34171,-0.013668,0
0.089967,0.3392,-0.013568,0
0.089606,0.33668,-0.013467,0
0.089401,0.33417,-0.013367,0
0.089563,0.33166,-0.013266,0
0.089575,0.32915,-0.013166,0
0.089826,0.32663,-0.013065,0
0.089845,0.32412,-0.012965,0
0.089771,0.32161,-0.012864,0
0.089844,0.3191,-0.012764,0
0.089904,0.31658,-0.012663,0
0.090006,0.31407,-0.012563,0
0.089996,0.31156,-0.012462,0
0.089678,0.30905,-0.012362,0
0.089141,0.30653,-0.012261,0
0.088731,0.30402,-0.012161,0
