"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,         476,      -2.198817606,      -325.6537568
          0,           0,         477,      -2.280276281,      -325.6502724
          0,           0,         478,      -2.203806556,       -325.641225
          0,           0,         479,      -2.101061126,      -325.6354393
          0,           0,         480,      -2.057945937,      -325.6362567
          0,           0,         481,      -2.068634745,      -325.6407455
          0,           0,         482,      -2.103718012,      -325.6490866
          0,           0,         483,      -2.114394079,      -325.6586306
          0,           0,         484,      -2.073507018,      -325.6696539
          0,           0,         485,      -1.978118965,      -325.6799701
          0,           0,         486,      -1.853491725,      -325.6861433
          0,           0,         487,      -1.724924382,      -325.6809672
          0,           0,         488,        -1.6129654,      -325.6659368
          0,           0,         489,      -1.540475611,      -325.6480295
          0,           0,         490,       -1.54336193,      -325.6204951
          0,           0,         491,      -1.620052248,      -325.5906197
          0,           0,         492,      -1.764779766,       -325.561304
          0,           0,         493,      -1.977578297,      -325.5494591
          0,           0,         494,      -1.958663699,      -325.5519341
          0,           0,         495,      -1.769844322,        -325.55743
          0,           0,         496,      -1.681010998,      -325.5676207
          0,           0,         497,      -1.665044718,      -325.5876026
          0,           0,         498,        -1.6935176,      -325.6160131
          0,           0,         499,      -1.732598729,      -325.6329153
          0,           0,         500,       -1.79793867,      -325.6354585
          0,           0,         501,      -1.908032336,      -325.6401127
          0,           0,         502,      -2.036194494,      -325.6488064
          0,           0,         503,      -2.169028154,      -325.6550898
          0,           0,         504,      -2.264374752,      -325.6533347
          0,           0,         505,      -2.204400416,      -325.6432649
          0,           0,         506,      -2.089630924,      -325.6340472
          0,           0,         507,      -2.035362231,       -325.632263
          0,           0,         508,      -2.046792613,      -325.6354104
          0,           0,         509,      -2.100889038,      -325.6441195
          0,           0,         510,      -2.145614983,      -325.6547082
          0,           0,         511,      -2.140441167,      -325.6663887
          0,           0,         512,       -2.05903886,      -325.6773741
          0,           0,         513,      -1.924935253,      -325.6849928
          0,           0,         514,      -1.783754812,      -325.6834917
          0,           0,         515,      -1.655271473,      -325.6707462
          0,           0,         516,      -1.565187117,      -325.6525831
          0,           0,         517,      -1.540645202,      -325.6289178
          0,           0,         518,      -1.596372811,      -325.5980508
          0,           0,         519,      -1.723419866,      -325.5696631
          0,           0,         520,      -1.927061148,      -325.5521466
          0,           0,         521,      -2.007996299,      -325.5512761
          0,           0,         522,      -1.813818098,      -325.5542054
          0,           0,         523,      -1.698629224,      -325.5631427
          0,           0,         524,      -1.664748992,      -325.5799526
          0,           0,         525,      -1.680491268,      -325.6076684
          0,           0,         526,      -1.713467057,      -325.6281169
          0,           0,         527,      -1.767822378,       -325.632027
          0,           0,         528,      -1.864113857,      -325.6371632
          0,           0,         529,      -1.979723443,      -325.6465715
          0,           0,         530,      -2.106004269,      -325.6551779
          0,           0,         531,      -2.234386924,      -325.6560661
          0,           0,         532,      -2.234930196,      -325.6452315
          0,           0,         533,      -2.114124972,      -325.6307196
          0,           0,         534,       -2.04149594,      -325.6250571
          0,           0,         535,      -2.053169921,      -325.6317966
          0,           0,         536,      -2.129438712,      -325.6425741
          0,           0,         537,      -2.207381521,      -325.6518531
          0,           0,         538,      -2.226376433,      -325.6621759
          0,           0,         539,       -2.13506725,      -325.6718057
          0,           0,         540,      -1.987789281,      -325.6821072
          0,           0,         541,      -1.835137823,      -325.6889075
          0,           0,         542,      -1.698278107,      -325.6883201
          0,           0,         543,      -1.581062358,      -325.6714873
          0,           0,         544,      -1.499713558,      -325.6511465
          0,           0,         545,      -1.485473457,      -325.6216913
          0,           0,         546,      -1.560014594,      -325.5902684
          0,           0,         547,      -1.702408618,      -325.5633884
          0,           0,         548,      -1.920985775,      -325.5519417
